condition_id,partition,stage,stratum,parameters_json,phase_deg,snr_db,position_quantile,seed_namespace,noise_realizations,outcomes_generated
DEV-PRO-SAG-043,development,property_response,sag,"{""duration_cycles"":18.34567901234568,""residual_voltage_pu"":0.7625000000000001}",90,noise_free,0.5363321799307958,413463197,1,False
DEV-PRO-SAG-044,development,property_response,sag,"{""duration_cycles"":28.17901234567901,""residual_voltage_pu"":0.2625}",135,noise_free,0.5951557093425606,1198059349,1,False
DEV-PRO-SAG-045,development,property_response,sag,"{""duration_cycles"":3.0493827160493825,""residual_voltage_pu"":0.6625}",0,noise_free,0.6539792387543253,1434271155,1,False
DEV-PRO-SAG-046,development,property_response,sag,"{""duration_cycles"":12.882716049382715,""residual_voltage_pu"":0.4625}",45,noise_free,0.7128027681660899,2003500662,1,False
DEV-PRO-SAG-047,development,property_response,sag,"{""duration_cycles"":22.71604938271605,""residual_voltage_pu"":0.8625}",90,noise_free,0.7716262975778546,698704110,1,False
DEV-PRO-SAG-048,development,property_response,sag,"{""duration_cycles"":6.32716049382716,""residual_voltage_pu"":0.1375}",135,noise_free,0.8304498269896193,875765041,1,False
DEV-PRO-SAG-049,development,property_response,sag,"{""duration_cycles"":16.160493827160494,""residual_voltage_pu"":0.5375}",0,noise_free,0.889273356401384,2059653999,1,False
DEV-PRO-SAG-050,development,property_response,sag,"{""duration_cycles"":25.993827160493822,""residual_voltage_pu"":0.3375}",45,noise_free,0.9480968858131488,3210066579,1,False
DEV-PRO-SAG-051,development,property_response,sag,"{""duration_cycles"":9.604938271604938,""residual_voltage_pu"":0.7375}",90,noise_free,0.010380622837370242,2150127412,1,False
DEV-PRO-SAG-052,development,property_response,sag,"{""duration_cycles"":19.438271604938272,""residual_voltage_pu"":0.23750000000000002}",135,noise_free,0.06920415224913495,286870599,1,False
DEV-PRO-SAG-053,development,property_response,sag,"{""duration_cycles"":29.2716049382716,""residual_voltage_pu"":0.6375}",0,noise_free,0.12802768166089964,2877491478,1,False
DEV-PRO-SAG-054,development,property_response,sag,"{""duration_cycles"":1.228395061728395,""residual_voltage_pu"":0.4375}",45,noise_free,0.18685121107266434,632839802,1,False
DEV-PRO-SAG-055,development,property_response,sag,"{""duration_cycles"":11.061728395061728,""residual_voltage_pu"":0.8375}",90,noise_free,0.24567474048442905,3304465393,1,False
DEV-PRO-SAG-056,development,property_response,sag,"{""duration_cycles"":20.89506172839506,""residual_voltage_pu"":0.1875}",135,noise_free,0.3044982698961938,2194108982,1,False
DEV-PRO-SAG-057,development,property_response,sag,"{""duration_cycles"":4.506172839506172,""residual_voltage_pu"":0.5875}",0,noise_free,0.36332179930795844,3663287114,1,False
DEV-PRO-SAG-058,development,property_response,sag,"{""duration_cycles"":14.339506172839505,""residual_voltage_pu"":0.38750000000000007}",45,noise_free,0.42214532871972316,1684658633,1,False
DEV-PRO-SAG-059,development,property_response,sag,"{""duration_cycles"":24.172839506172835,""residual_voltage_pu"":0.7875}",90,noise_free,0.4809688581314879,611135736,1,False
DEV-PRO-SAG-060,development,property_response,sag,"{""duration_cycles"":7.78395061728395,""residual_voltage_pu"":0.2875}",135,noise_free,0.5397923875432526,643911336,1,False
DEV-PRO-SWELL-001,development,property_response,swell,"{""duration_cycles"":21.677411979881118,""event_voltage_pu"":1.31806640625}",0,noise_free,0.44005699165479334,366520548,1,False
DEV-PRO-SWELL-002,development,property_response,swell,"{""duration_cycles"":5.288523090992227,""event_voltage_pu"":1.66806640625}",45,noise_free,0.49888052106655806,3615953309,1,False
DEV-PRO-SWELL-003,development,property_response,swell,"{""duration_cycles"":15.12185642432556,""event_voltage_pu"":1.2305664062500001}",90,noise_free,0.5577040504783228,2190769979,1,False
DEV-PRO-SWELL-004,development,property_response,swell,"{""duration_cycles"":24.95518975765889,""event_voltage_pu"":1.58056640625}",135,noise_free,0.6165275798900876,2730735359,1,False
DEV-PRO-SWELL-005,development,property_response,swell,"{""duration_cycles"":8.566300868770005,""event_voltage_pu"":1.4055664062500002}",0,noise_free,0.6753511093018523,3795810827,1,False
DEV-PRO-SWELL-006,development,property_response,swell,"{""duration_cycles"":18.39963420210334,""event_voltage_pu"":1.75556640625}",45,noise_free,0.7341746387136169,243200791,1,False
DEV-PRO-SWELL-007,development,property_response,swell,"{""duration_cycles"":28.232967535436668,""event_voltage_pu"":1.1868164062500002}",90,noise_free,0.7929981681253816,3523017182,1,False
DEV-PRO-SWELL-008,development,property_response,swell,"{""duration_cycles"":3.103337905807041,""event_voltage_pu"":1.53681640625}",135,noise_free,0.8518216975371463,3474684589,1,False
DEV-PRO-SWELL-009,development,property_response,swell,"{""duration_cycles"":12.936671239140376,""event_voltage_pu"":1.36181640625}",0,noise_free,0.910645226948911,4124286575,1,False
DEV-PRO-SWELL-010,development,property_response,swell,"{""duration_cycles"":22.77000457247371,""event_voltage_pu"":1.71181640625}",45,noise_free,0.9694687563606758,983837073,1,False
DEV-PRO-SWELL-011,development,property_response,swell,"{""duration_cycles"":6.381115683584819,""event_voltage_pu"":1.27431640625}",90,noise_free,0.03175249338489721,631707048,1,False
DEV-PRO-SWELL-012,development,property_response,swell,"{""duration_cycles"":16.21444901691815,""event_voltage_pu"":1.6243164062500002}",135,noise_free,0.09057602279666192,1790294050,1,False
DEV-PRO-SWELL-013,development,property_response,swell,"{""duration_cycles"":26.04778235025148,""event_voltage_pu"":1.4493164062500001}",0,noise_free,0.14939955220842663,3498440998,1,False
DEV-PRO-SWELL-014,development,property_response,swell,"{""duration_cycles"":9.658893461362597,""event_voltage_pu"":1.79931640625}",45,noise_free,0.20822308162019132,674861783,1,False
DEV-PRO-SWELL-015,development,property_response,swell,"{""duration_cycles"":19.492226794695927,""event_voltage_pu"":1.100341796875}",90,noise_free,0.267046611031956,2413770311,1,False
DEV-PRO-SWELL-016,development,property_response,swell,"{""duration_cycles"":29.32556012802926,""event_voltage_pu"":1.450341796875}",135,noise_free,0.3258701404437207,3574146731,1,False
DEV-PRO-SWELL-017,development,property_response,swell,"{""duration_cycles"":1.2823502514860539,""event_voltage_pu"":1.275341796875}",0,noise_free,0.38469366985548537,3375863076,1,False
DEV-PRO-SWELL-018,development,property_response,swell,"{""duration_cycles"":11.115683584819388,""event_voltage_pu"":1.625341796875}",45,noise_free,0.4435171992672501,2879770858,1,False
DEV-PRO-SWELL-019,development,property_response,swell,"{""duration_cycles"":20.94901691815272,""event_voltage_pu"":1.1878417968750001}",90,noise_free,0.5023407286790149,2270060729,1,False
DEV-PRO-SWELL-020,development,property_response,swell,"{""duration_cycles"":4.560128029263832,""event_voltage_pu"":1.537841796875}",135,noise_free,0.5611642580907796,1137722875,1,False
DEV-PRO-SWELL-021,development,property_response,swell,"{""duration_cycles"":14.393461362597165,""event_voltage_pu"":1.3628417968750002}",0,noise_free,0.6199877875025444,4120456753,1,False
DEV-PRO-SWELL-022,development,property_response,swell,"{""duration_cycles"":24.226794695930494,""event_voltage_pu"":1.712841796875}",45,noise_free,0.6788113169143091,531060618,1,False
DEV-PRO-SWELL-023,development,property_response,swell,"{""duration_cycles"":7.83790580704161,""event_voltage_pu"":1.1440917968750002}",90,noise_free,0.7376348463260737,2628628965,1,False
DEV-PRO-SWELL-024,development,property_response,swell,"{""duration_cycles"":17.671239140374944,""event_voltage_pu"":1.494091796875}",135,noise_free,0.7964583757378384,3818563855,1,False
DEV-PRO-SWELL-025,development,property_response,swell,"{""duration_cycles"":27.504572473708276,""event_voltage_pu"":1.319091796875}",0,noise_free,0.8552819051496031,403839275,1,False
DEV-PRO-SWELL-026,development,property_response,swell,"{""duration_cycles"":2.374942844078646,""event_voltage_pu"":1.669091796875}",45,noise_free,0.9141054345613678,1183217937,1,False
DEV-PRO-SWELL-027,development,property_response,swell,"{""duration_cycles"":12.20827617741198,""event_voltage_pu"":1.231591796875}",90,noise_free,0.9729289639731326,3975834848,1,False
DEV-PRO-SWELL-028,development,property_response,swell,"{""duration_cycles"":22.041609510745314,""event_voltage_pu"":1.5815917968750002}",135,noise_free,0.03521270099735396,2048224,1,False
DEV-PRO-SWELL-029,development,property_response,swell,"{""duration_cycles"":5.6527206218564245,""event_voltage_pu"":1.4065917968750001}",0,noise_free,0.09403623040911867,520831419,1,False
DEV-PRO-SWELL-030,development,property_response,swell,"{""duration_cycles"":15.486053955189758,""event_voltage_pu"":1.756591796875}",45,noise_free,0.15285975982088337,2788278173,1,False
DEV-PRO-SWELL-031,development,property_response,swell,"{""duration_cycles"":25.319387288523085,""event_voltage_pu"":1.122216796875}",90,noise_free,0.21168328923264806,1006462965,1,False
DEV-PRO-SWELL-032,development,property_response,swell,"{""duration_cycles"":8.930498399634203,""event_voltage_pu"":1.4722167968750002}",135,noise_free,0.2705068186444128,3575520028,1,False
DEV-PRO-SWELL-033,development,property_response,swell,"{""duration_cycles"":18.763831732967535,""event_voltage_pu"":1.2972167968750001}",0,noise_free,0.3293303480561775,3166070859,1,False
DEV-PRO-SWELL-034,development,property_response,swell,"{""duration_cycles"":28.597165066300864,""event_voltage_pu"":1.647216796875}",45,noise_free,0.3881538774679421,2318940926,1,False
DEV-PRO-SWELL-035,development,property_response,swell,"{""duration_cycles"":3.467535436671239,""event_voltage_pu"":1.209716796875}",90,noise_free,0.44697740687970683,3338062579,1,False
DEV-PRO-SWELL-036,development,property_response,swell,"{""duration_cycles"":13.300868770004573,""event_voltage_pu"":1.559716796875}",135,noise_free,0.5058009362914716,3482662070,1,False
DEV-PRO-SWELL-037,development,property_response,swell,"{""duration_cycles"":23.134202103337905,""event_voltage_pu"":1.384716796875}",0,noise_free,0.5646244657032363,2173732644,1,False
DEV-PRO-SWELL-038,development,property_response,swell,"{""duration_cycles"":6.745313214449017,""event_voltage_pu"":1.734716796875}",45,noise_free,0.623447995115001,244249698,1,False
DEV-PRO-SWELL-039,development,property_response,swell,"{""duration_cycles"":16.57864654778235,""event_voltage_pu"":1.165966796875}",90,noise_free,0.6822715245267658,2787087599,1,False
DEV-PRO-SWELL-040,development,property_response,swell,"{""duration_cycles"":26.41197988111568,""event_voltage_pu"":1.5159667968750001}",135,noise_free,0.7410950539385304,2457620356,1,False
DEV-PRO-SWELL-041,development,property_response,swell,"{""duration_cycles"":10.023090992226795,""event_voltage_pu"":1.340966796875}",0,noise_free,0.7999185833502951,183401566,1,False
DEV-PRO-SWELL-042,development,property_response,swell,"{""duration_cycles"":19.856424325560127,""event_voltage_pu"":1.6909667968750002}",45,noise_free,0.8587421127620598,1063205982,1,False
DEV-PRO-SWELL-043,development,property_response,swell,"{""duration_cycles"":29.68975765889346,""event_voltage_pu"":1.2534667968750002}",90,noise_free,0.9175656421738245,4226646760,1,False
DEV-PRO-SWELL-044,development,property_response,swell,"{""duration_cycles"":0.6753543667123914,""event_voltage_pu"":1.603466796875}",135,noise_free,0.9763891715855892,2771419519,1,False
DEV-PRO-SWELL-045,development,property_response,swell,"{""duration_cycles"":10.508687700045725,""event_voltage_pu"":1.428466796875}",0,noise_free,0.03867290860981071,3582205328,1,False
DEV-PRO-SWELL-046,development,property_response,swell,"{""duration_cycles"":20.342021033379055,""event_voltage_pu"":1.778466796875}",45,noise_free,0.09749643802157541,2206858731,1,False
DEV-PRO-SWELL-047,development,property_response,swell,"{""duration_cycles"":3.953132144490169,""event_voltage_pu"":1.111279296875}",90,noise_free,0.15631996743334012,1493706384,1,False
DEV-PRO-SWELL-048,development,property_response,swell,"{""duration_cycles"":13.786465477823501,""event_voltage_pu"":1.4612792968750001}",135,noise_free,0.2151434968451048,90543425,1,False
DEV-PRO-SWELL-049,development,property_response,swell,"{""duration_cycles"":23.619798811156834,""event_voltage_pu"":1.286279296875}",0,noise_free,0.2739670262568695,2403061650,1,False
DEV-PRO-SWELL-050,development,property_response,swell,"{""duration_cycles"":7.230909922267947,""event_voltage_pu"":1.6362792968750002}",45,noise_free,0.3327905556686342,226357350,1,False
DEV-PRO-SWELL-051,development,property_response,swell,"{""duration_cycles"":17.06424325560128,""event_voltage_pu"":1.1987792968750002}",90,noise_free,0.3916140850803989,1398121040,1,False
DEV-PRO-SWELL-052,development,property_response,swell,"{""duration_cycles"":26.897576588934612,""event_voltage_pu"":1.548779296875}",135,noise_free,0.45043761449216363,1592789980,1,False
DEV-PRO-SWELL-053,development,property_response,swell,"{""duration_cycles"":1.767946959304984,""event_voltage_pu"":1.373779296875}",0,noise_free,0.5092611439039284,2626644834,1,False
DEV-PRO-SWELL-054,development,property_response,swell,"{""duration_cycles"":11.601280292638318,""event_voltage_pu"":1.723779296875}",45,noise_free,0.5680846733156931,2287231414,1,False
DEV-PRO-SWELL-055,development,property_response,swell,"{""duration_cycles"":21.43461362597165,""event_voltage_pu"":1.155029296875}",90,noise_free,0.6269082027274578,2386587307,1,False
DEV-PRO-SWELL-056,development,property_response,swell,"{""duration_cycles"":5.045724737082762,""event_voltage_pu"":1.505029296875}",135,noise_free,0.6857317321392226,3521891894,1,False
DEV-PRO-SWELL-057,development,property_response,swell,"{""duration_cycles"":14.879058070416095,""event_voltage_pu"":1.330029296875}",0,noise_free,0.7445552615509872,2799116532,1,False
DEV-PRO-SWELL-058,development,property_response,swell,"{""duration_cycles"":24.71239140374942,""event_voltage_pu"":1.680029296875}",45,noise_free,0.8033787909627519,807577532,1,False
DEV-PRO-SWELL-059,development,property_response,swell,"{""duration_cycles"":8.32350251486054,""event_voltage_pu"":1.2425292968750001}",90,noise_free,0.8622023203745166,3292170859,1,False
DEV-PRO-SWELL-060,development,property_response,swell,"{""duration_cycles"":18.15683584819387,""event_voltage_pu"":1.592529296875}",135,noise_free,0.9210258497862813,3006481749,1,False
DEV-PRO-INTERRUPTION-001,development,property_response,interruption,"{""duration_cycles"":6.799268404206675,""residual_voltage_pu"":0.078076171875}",0,noise_free,0.821290453897822,3863989079,1,False
DEV-PRO-INTERRUPTION-002,development,property_response,interruption,"{""duration_cycles"":16.63260173754001,""residual_voltage_pu"":0.015576171875000001}",45,noise_free,0.8801139833095867,3884005543,1,False
DEV-PRO-INTERRUPTION-003,development,property_response,interruption,"{""duration_cycles"":26.465935070873343,""residual_voltage_pu"":0.065576171875}",90,noise_free,0.9389375127213514,3537152863,1,False
DEV-PRO-INTERRUPTION-004,development,property_response,interruption,"{""duration_cycles"":10.077046181984453,""residual_voltage_pu"":0.040576171875000004}",135,noise_free,0.9977610421331161,1990988519,1,False
DEV-PRO-INTERRUPTION-005,development,property_response,interruption,"{""duration_cycles"":19.91037951531779,""residual_voltage_pu"":0.090576171875}",0,noise_free,0.0014247913698351312,1171531839,1,False
DEV-PRO-INTERRUPTION-006,development,property_response,interruption,"{""duration_cycles"":29.74371284865112,""residual_voltage_pu"":0.009326171875}",45,noise_free,0.060248320781599835,661017404,1,False
DEV-PRO-INTERRUPTION-007,development,property_response,interruption,"{""duration_cycles"":0.7293095564700502,""residual_voltage_pu"":0.059326171875}",90,noise_free,0.11907185019336454,1011560705,1,False
DEV-PRO-INTERRUPTION-008,development,property_response,interruption,"{""duration_cycles"":10.562642889803383,""residual_voltage_pu"":0.034326171875}",135,noise_free,0.17789537960512924,3745220141,1,False
DEV-PRO-INTERRUPTION-009,development,property_response,interruption,"{""duration_cycles"":20.395976223136717,""residual_voltage_pu"":0.08432617187500001}",0,noise_free,0.23671890901689396,3346584862,1,False
DEV-PRO-INTERRUPTION-010,development,property_response,interruption,"{""duration_cycles"":4.007087334247828,""residual_voltage_pu"":0.021826171875}",45,noise_free,0.2955424384286587,1653077366,1,False
DEV-PRO-INTERRUPTION-011,development,property_response,interruption,"{""duration_cycles"":13.84042066758116,""residual_voltage_pu"":0.071826171875}",90,noise_free,0.35436596784042335,4237381588,1,False
DEV-PRO-INTERRUPTION-012,development,property_response,interruption,"{""duration_cycles"":23.673754000914492,""residual_voltage_pu"":0.046826171875}",135,noise_free,0.41318949725218806,3245583395,1,False
DEV-PRO-INTERRUPTION-013,development,property_response,interruption,"{""duration_cycles"":7.284865112025606,""residual_voltage_pu"":0.096826171875}",0,noise_free,0.4720130266639528,178576315,1,False
DEV-PRO-INTERRUPTION-014,development,property_response,interruption,"{""duration_cycles"":17.118198445358942,""residual_voltage_pu"":0.0062011718750000005}",45,noise_free,0.5308365560757174,3910957550,1,False
DEV-PRO-INTERRUPTION-015,development,property_response,interruption,"{""duration_cycles"":26.95153177869227,""residual_voltage_pu"":0.056201171875000004}",90,noise_free,0.5896600854874822,3383040901,1,False
DEV-PRO-INTERRUPTION-016,development,property_response,interruption,"{""duration_cycles"":1.8219021490626428,""residual_voltage_pu"":0.031201171875000003}",135,noise_free,0.6484836148992469,3195972985,1,False
DEV-PRO-INTERRUPTION-017,development,property_response,interruption,"{""duration_cycles"":11.655235482395975,""residual_voltage_pu"":0.081201171875}",0,noise_free,0.7073071443110115,720323337,1,False
DEV-PRO-INTERRUPTION-018,development,property_response,interruption,"{""duration_cycles"":21.488568815729312,""residual_voltage_pu"":0.018701171875000002}",45,noise_free,0.7661306737227762,2221171650,1,False
DEV-PRO-INTERRUPTION-019,development,property_response,interruption,"{""duration_cycles"":5.0996799268404205,""residual_voltage_pu"":0.06870117187500001}",90,noise_free,0.8249542031345409,4279663660,1,False
DEV-PRO-INTERRUPTION-020,development,property_response,interruption,"{""duration_cycles"":14.933013260173754,""residual_voltage_pu"":0.043701171875}",135,noise_free,0.8837777325463056,1058315119,1,False
DEV-PRO-INTERRUPTION-021,development,property_response,interruption,"{""duration_cycles"":24.766346593507084,""residual_voltage_pu"":0.093701171875}",0,noise_free,0.9426012619580704,3744138810,1,False
DEV-PRO-INTERRUPTION-022,development,property_response,interruption,"{""duration_cycles"":8.377457704618198,""residual_voltage_pu"":0.012451171875}",45,noise_free,0.004884998982291879,1379923781,1,False
DEV-PRO-INTERRUPTION-023,development,property_response,interruption,"{""duration_cycles"":18.210791037951534,""residual_voltage_pu"":0.062451171875}",90,noise_free,0.06370852839405658,1130194789,1,False
DEV-PRO-INTERRUPTION-024,development,property_response,interruption,"{""duration_cycles"":28.044124371284862,""residual_voltage_pu"":0.037451171875}",135,noise_free,0.12253205780582128,2689310130,1,False
DEV-PRO-INTERRUPTION-025,development,property_response,interruption,"{""duration_cycles"":2.9144947416552354,""residual_voltage_pu"":0.08745117187500001}",0,noise_free,0.181355587217586,2631817810,1,False
DEV-PRO-INTERRUPTION-026,development,property_response,interruption,"{""duration_cycles"":12.747828074988568,""residual_voltage_pu"":0.024951171875}",45,noise_free,0.2401791166293507,2344483022,1,False
DEV-PRO-INTERRUPTION-027,development,property_response,interruption,"{""duration_cycles"":22.581161408321904,""residual_voltage_pu"":0.074951171875}",90,noise_free,0.2990026460411154,1791462011,1,False
DEV-PRO-INTERRUPTION-028,development,property_response,interruption,"{""duration_cycles"":6.192272519433013,""residual_voltage_pu"":0.049951171875000006}",135,noise_free,0.3578261754528801,3073542889,1,False
DEV-PRO-INTERRUPTION-029,development,property_response,interruption,"{""duration_cycles"":16.025605852766347,""residual_voltage_pu"":0.09995117187500001}",0,noise_free,0.4166497048646448,2692582082,1,False
DEV-PRO-INTERRUPTION-030,development,property_response,interruption,"{""duration_cycles"":25.85893918609968,""residual_voltage_pu"":2.44140625e-05}",45,noise_free,0.47547323427640953,781409736,1,False
DEV-PRO-INTERRUPTION-031,development,property_response,interruption,"{""duration_cycles"":9.47005029721079,""residual_voltage_pu"":0.0500244140625}",90,noise_free,0.5342967636881742,2528252021,1,False
DEV-PRO-INTERRUPTION-032,development,property_response,interruption,"{""duration_cycles"":19.303383630544126,""residual_voltage_pu"":0.0250244140625}",135,noise_free,0.593120293099939,3529001364,1,False
DEV-PRO-INTERRUPTION-033,development,property_response,interruption,"{""duration_cycles"":29.136716963877458,""residual_voltage_pu"":0.0750244140625}",0,noise_free,0.6519438225117037,1006101850,1,False
DEV-PRO-INTERRUPTION-034,development,property_response,interruption,"{""duration_cycles"":1.0935070873342476,""residual_voltage_pu"":0.012524414062500001}",45,noise_free,0.7107673519234683,1625026331,1,False
DEV-PRO-INTERRUPTION-035,development,property_response,interruption,"{""duration_cycles"":10.926840420667581,""residual_voltage_pu"":0.0625244140625}",90,noise_free,0.769590881335233,6363742,1,False
DEV-PRO-INTERRUPTION-036,development,property_response,interruption,"{""duration_cycles"":20.760173754000913,""residual_voltage_pu"":0.037524414062500004}",135,noise_free,0.8284144107469977,998466463,1,False
DEV-PRO-INTERRUPTION-037,development,property_response,interruption,"{""duration_cycles"":4.371284865112026,""residual_voltage_pu"":0.0875244140625}",0,noise_free,0.8872379401587625,1542138126,1,False
